label,text,_orig_split,split,aug_type
1,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,train,train,clean
1,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),train,train,clean
1,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,train,train,clean
0,Today my system sh get ready.all is well and i am also in the deep well,train,train,clean
0,"What's up bruv, hope you had a great break. Do have a rewarding semester.",train,train,clean
0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),train,train,clean
0,Wewa is 130. Iriver 255. All 128 mb.,train,train,clean
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",train,train,clean
0,Thanks for understanding. I've been trying to tell sura that.,train,train,clean
0,Cant think of anyone with * spare room off * top of my head,train,train,clean
1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,train,train,clean
0,Mine here like all fr china then so noisy.,train,train,clean
0,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,train,train,clean
0,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,train,train,clean
1,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,train,train,clean
0,Have you heard from this week?,train,train,clean
0,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,train,train,clean
0,"Pity, * was in mood for that. So...any other suggestions?",train,train,clean
0,Were gonna go get some tacos,train,train,clean
1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,train,train,clean
0,Yar... I tot u knew dis would happen long ago already.,train,train,clean
0,Does she usually take fifteen fucking minutes to respond to a yes or no question,train,train,clean
0,Thanx but my birthday is over already.,train,train,clean
0,Was playng 9 doors game and gt racing on phone lol,train,train,clean
1,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,train,train,clean
0,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,train,train,clean
0,If you don't respond imma assume you're still asleep and imma start calling n shit,train,train,clean
0,"She was supposed to be but couldn't make it, she's still in town though",train,train,clean
0,Still in customer place,train,train,clean
0,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,train,train,clean
0,We are both fine. Thanks,train,train,clean
0,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",train,train,clean
0,Thanks. It was only from tescos but quite nice. All gone now. Speak soon ,train,train,clean
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,train,train,clean
0,Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.,train,train,clean
0,"Sorry,  in meeting I'll call you later",train,train,clean
0,Please don't text me anymore. I have nothing else to say.,train,train,clean
0,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",train,train,clean
1,3. You have received your mobile content. Enjoy,train,train,clean
1,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,train,train,clean
0,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am,train,train,clean
0,Yeah no probs - last night is obviously catching up with you... Speak soon ,train,train,clean
0,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,train,train,clean
0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,train,train,clean
0,Loosu go to hospital. De dont let it careless.,train,train,clean
0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,train,train,clean
1,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",train,train,clean
0,Prepare to be pleasured :),train,train,clean
0,R u sure they'll understand that! Wine * good idea just had a slurp!,train,train,clean
0,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,train,train,clean
0,When i have stuff to sell i.ll tell you,train,train,clean
1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,train,train,clean
0,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",train,train,clean
1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,train,train,clean
0,"whatever, im pretty pissed off.",train,train,clean
0,Goodmorning sleeping ga.,train,train,clean
0,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",train,train,clean
0,Ü still attending da talks?,train,train,clean
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,train,train,clean
0,Ok i'm coming home now.,train,train,clean
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,train,train,clean
0,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,train,train,clean
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,train,train,clean
0,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",train,train,clean
0,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,train,train,clean
0,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),train,train,clean
0,Did u see what I posted on your Facebook?,train,train,clean
0,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,train,train,clean
0,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,train,train,clean
0,He needs to stop going to bed and make with the fucking dealing,train,train,clean
1,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",train,train,clean
0,I emailed yifeng my part oredi.. Can ü get it fr him..,train,train,clean
0,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,train,train,clean
0,Pandy joined 4w technologies today.he got job..,train,train,clean
0,R u in this continent?,train,train,clean
1,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",train,train,clean
0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),train,train,clean
0,Me too baby! I promise to treat you well! I bet you will take good care of me...,train,train,clean
0,But if she.s drinkin i'm ok.,train,train,clean
0,Shhhhh nobody is supposed to know!,train,train,clean
0,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",train,train,clean
0,Thinkin about someone is all good. No drugs for that,train,train,clean
0,I think it's all still in my car,train,train,clean
0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",train,train,clean
0,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,train,train,clean
0,Then cant get da laptop? My matric card wif ü lei... ,train,train,clean
0,I dont want to hear philosophy. Just say what happen,train,train,clean
0,I'm now but have to wait till 2 for the bus to pick me.,train,train,clean
0,"Better than bb. If he wont use it, his wife will or them doctor",train,train,clean
1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,train,train,clean
0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",train,train,clean
0,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ",train,train,clean
0,We live in the next  &lt;#&gt; mins,train,train,clean
0,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,train,train,clean
1,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",train,train,clean
0,Hmm ill have to think about it... ok you're forgiven! =D,train,train,clean
0,"Yeah I should be able to, I'll text you when I'm ready to meet up",train,train,clean
0,"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8",train,train,clean
0,"I'm in solihull, | do you want anything?",train,train,clean
0,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,train,train,clean
0,Call me when u finish then i come n pick u.,train,train,clean
1,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),train,train,clean
0,Oh did you charge camera,train,train,clean
0,No. But we'll do medical missions to nigeria,train,train,clean
0,Hey they r not watching movie tonight so i'll prob b home early...,train,train,clean
